team	stats	rankings	value
Buffalo	Punt Returns	29	11.60
Buffalo	Kickoff Returns	126	16.60
Buffalo	First Downs Offense	T-83	246
Buffalo	First Downs Defense	37	245
Buffalo	Fewest Penalties Per Game	T-93	7.00
Buffalo	Fewest Penalty Yards Per Game	102	64.00
Buffalo	Time of Possession	44	   31:04
Wisconsin	Stat	Rank	Value
Wisconsin	Total Offense	79	378.6
Wisconsin	Rushing Offense	94	150.3
Wisconsin	Passing Offense	59	228.3
Wisconsin	Team Passing Efficiency	80	124.47
Wisconsin	Scoring Offense	81	26.8
Wisconsin	Total Defense	2	268.5
Wisconsin	Rushing Defense	4	95.4
Wisconsin	Passing Yards Allowed	7	173.2
Wisconsin	Team Passing Efficiency Defense	2	96.76
Wisconsin	Scoring Defense	1	13.7
Wisconsin	Turnover Margin	48	0.23
Wisconsin	3rd Down Conversion Pct	57	0.408
Wisconsin	4th Down Conversion Pct	7	0.750
Wisconsin	3rd Down Conversion Pct Defense	11	0.312
Wisconsin	4th Down Conversion Pct Defense	6	0.300
Wisconsin	Red Zone Offense	53	0.852
Wisconsin	Red Zone Defense	19	0.760
Wisconsin	Net Punting	107	35.48
Wisconsin	Punt Returns	79	7.28
Wisconsin	Kickoff Returns	93	19.82
Wisconsin	First Downs Offense	T-51	276
Wisconsin	First Downs Defense	2	183
Wisconsin	Fewest Penalties Per Game	T-53	5.77
Wisconsin	Fewest Penalty Yards Per Game	55	53.00
Wisconsin	Time of Possession	5	   33:51
Minnesota	Stat	Rank	Value
Minnesota	Total Offense	103	358.9
Minnesota	Rushing Offense	100	144.1
Minnesota	Passing Offense	73	214.8
Minnesota	Team Passing Efficiency	93	120.17
Minnesota	Scoring Offense	106	22.5
Minnesota	Total Defense	24	345.9
Minnesota	Rushing Defense	61	166.4
Minnesota	Passing Yards Allowed	11	179.5
Minnesota	Team Passing Efficiency Defense	25	113.19
Minnesota	Scoring Defense	45	25.2
Minnesota	Turnover Margin	92	-0.31
Minnesota	3rd Down Conversion Pct	72	0.389
Minnesota	4th Down Conversion Pct	112	0.353
Minnesota	3rd Down Conversion Pct Defense	88	0.416
Minnesota	4th Down Conversion Pct Defense	T-62	0.500
Minnesota	Red Zone Offense	T-49	0.861
Minnesota	Red Zone Defense	105	0.889
Minnesota	Net Punting	38	38.65
Minnesota	Punt Returns	118	3.50
Minnesota	Kickoff Returns	101	19.53
Minnesota	First Downs Offense	101	229
Minnesota	First Downs Defense	T-51	251
Minnesota	Fewest Penalties Per Game	46	5.62
Minnesota	Fewest Penalty Yards Per Game	29	45.46
Minnesota	Time of Possession	84	   29:00
Oklahoma St.	Stat	Rank	Value
Oklahoma St.	Total Offense	22	480.0
Oklahoma St.	Rushing Offense	113	126.8
Oklahoma St.	Passing Offense	7	353.2
Oklahoma St.	Team Passing Efficiency	17	155.93
Oklahoma St.	Scoring Offense	14	39.5
Oklahoma St.	Total Defense	99	439.1
Oklahoma St.	Rushing Defense	87	186.9
Oklahoma St.	Passing Yards Allowed	94	252.2
Oklahoma St.	Team Passing Efficiency Defense	71	129.71
Oklahoma St.	Scoring Defense	88	30.5
Oklahoma St.	Turnover Margin	T-4	1.00
Oklahoma St.	3rd Down Conversion Pct	31	0.435
Oklahoma St.	4th Down Conversion Pct	4	0.800
Oklahoma St.	3rd Down Conversion Pct Defense	92	0.422
Oklahoma St.	4th Down Conversion Pct Defense	110	0.609
Oklahoma St.	Red Zone Offense	9	0.917
Oklahoma St.	Red Zone Defense	73	0.844
Oklahoma St.	Net Punting	49	38.08
Oklahoma St.	Punt Returns	87	6.67
Oklahoma St.	Kickoff Returns	76	20.67
Oklahoma St.	First Downs Offense	28	306
Oklahoma St.	First Downs Defense	100	288
Oklahoma St.	Fewest Penalties Per Game	53	5.77
Oklahoma St.	Fewest Penalty Yards Per Game	51	50.54
Oklahoma St.	Time of Possession	73	   29:28
Oklahoma	Stat	Rank	Value
Oklahoma	Total Offense	7	530.2
Oklahoma	Rushing Offense	23	222.1
Oklahoma	Passing Offense	17	308.2
Oklahoma	Team Passing Efficiency	4	167.63
Oklahoma	Scoring Offense	4	43.5
Oklahoma	Total Defense	39	364.5
Oklahoma	Rushing Defense	53	161.7
Oklahoma	Passing Yards Allowed	34	202.8
Oklahoma	Team Passing Efficiency Defense	9	108.50
Oklahoma	Scoring Defense	28	22.0
Oklahoma	Turnover Margin	15	0.69
Oklahoma	3rd Down Conversion Pct	29	0.436
Oklahoma	4th Down Conversion Pct	59	0.529
Oklahoma	3rd Down Conversion Pct Defense	78	0.404
Oklahoma	4th Down Conversion Pct Defense	28	0.429
Oklahoma	Red Zone Offense	25	0.884
Oklahoma	Red Zone Defense	T-32	0.791
Oklahoma	Net Punting	9	41.11
Oklahoma	Punt Returns	T-74	7.50
Oklahoma	Kickoff Returns	56	21.45
Oklahoma	First Downs Offense	7	352
Oklahoma	First Downs Defense	75	265
Oklahoma	Fewest Penalties Per Game	66	6.15
Oklahoma	Fewest Penalty Yards Per Game	94	61.54
Oklahoma	Time of Possession	49	   30:41
Old Dominion	Stat	Rank	Value
Old Dominion	Total Offense	91	371.3
Old Dominion	Rushing Offense	92	151.8
Old Dominion	Passing Offense	68	219.5
Old Dominion	Team Passing Efficiency	99	116.46
Old Dominion	Scoring Offense	98	24.3
Old Dominion	Total Defense	96	437.3
Old Dominion	Rushing Defense	103	203.3
Old Dominion	Passing Yards Allowed	77	233.9
Old Dominion	Team Passing Efficiency Defense	82	134.50
Old Dominion	Scoring Defense	106	35.8
Old Dominion	Turnover Margin	T-79	-0.08
Old Dominion	3rd Down Conversion Pct	103	0.352
Old Dominion	4th Down Conversion Pct	117	0.320
Old Dominion	3rd Down Conversion Pct Defense	118	0.468
Old Dominion	4th Down Conversion Pct Defense	85	0.538
Old Dominion	Red Zone Offense	123	0.674
Old Dominion	Red Zone Defense	36	0.794
Old Dominion	Net Punting	104	35.59
Old Dominion	Punt Returns	124	2.13
Old Dominion	Kickoff Returns	64	21.13
Old Dominion	First Downs Offense	100	230
Old Dominion	First Downs Defense	94	280
Old Dominion	Fewest Penalties Per Game	7	4.08
Old Dominion	Fewest Penalty Yards Per Game	5	36.42
Old Dominion	Time of Possession	108	   27:49
Louisiana Tech	Stat	Rank	Value
Louisiana Tech	Total Offense	21	482.8
Louisiana Tech	Rushing Offense	80	159.6
Louisiana Tech	Passing Offense	13	323.2
Louisiana Tech	Team Passing Efficiency	25	150.37
Louisiana Tech	Scoring Offense	19	37.5
Louisiana Tech	Total Defense	48	375.8
Louisiana Tech	Rushing Defense	13	119.3
Louisiana Tech	Passing Yards Allowed	99	256.5
Louisiana Tech	Team Passing Efficiency Defense	69	128.58
Louisiana Tech	Scoring Defense	62	26.8
Louisiana Tech	Turnover Margin	T-61	0.08
Louisiana Tech	3rd Down Conversion Pct	73	0.388
Louisiana Tech	4th Down Conversion Pct	T-9	0.727
Louisiana Tech	3rd Down Conversion Pct Defense	73	0.400
Louisiana Tech	4th Down Conversion Pct Defense	97	0.563
Louisiana Tech	Red Zone Offense	34	0.875
Louisiana Tech	Red Zone Defense	97	0.875
Louisiana Tech	Net Punting	105	35.57
Louisiana Tech	Punt Returns	55	9.25
Louisiana Tech	Kickoff Returns	T-85	20.26
Louisiana Tech	First Downs Offense	25	309
Louisiana Tech	First Downs Defense	T-70	262
Louisiana Tech	Fewest Penalties Per Game	T-41	5.54
Louisiana Tech	Fewest Penalty Yards Per Game	48	50.31
Louisiana Tech	Time of Possession	50	   30:36
Louisville	Stat	Rank	Value
Louisville	Total Offense	54	416.1
Louisville	Rushing Offense	64	171.0
Louisville	Passing Offense	46	245.1
Louisville	Team Passing Efficiency	61	130.54
Louisville	Scoring Offense	65	28.7
Louisville	Total Defense	18	332.8
Louisville	Rushing Defense	14	120.2
Louisville	Passing Yards Allowed	51	212.5
Louisville	Team Passing Efficiency Defense	45	121.14
Louisville	Scoring Defense	T-39	24.1
Louisville	Turnover Margin	T-75	-0.08
Louisville	3rd Down Conversion Pct	79	0.381
Louisville	4th Down Conversion Pct	T-80	0.467
Louisville	3rd Down Conversion Pct Defense	35	0.353
Louisville	4th Down Conversion Pct Defense	36	0.444
Louisville	Red Zone Offense	T-78	0.828
Louisville	Red Zone Defense	55	0.824
Louisville	Net Punting	46	38.20
Louisville	Punt Returns	81	7.07
Louisville	Kickoff Returns	89	20.16
Louisville	First Downs Offense	55	272
Louisville	First Downs Defense	21	227
Louisville	Fewest Penalties Per Game	T-113	7.46
Louisville	Fewest Penalty Yards Per Game	96	62.62
Louisville	Time of Possession	72	   29:28
LSU	Stat	Rank	Value
LSU	Total Offense	39	437.3
LSU	Rushing Offense	7	256.8
LSU	Passing Offense	105	180.4
LSU	Team Passing Efficiency	65	130.13
LSU	Scoring Offense	44	32.8
LSU	Total Defense	25	347.2
LSU	Rushing Defense	17	122.9
LSU	Passing Yards Allowed	65	224.3
LSU	Team Passing Efficiency Defense	51	122.83
LSU	Scoring Defense	41	24.3
LSU	Turnover Margin	26	0.58
LSU	3rd Down Conversion Pct	63	0.399
LSU	4th Down Conversion Pct	T-47	0.556
LSU	3rd Down Conversion Pct Defense	40	0.357
LSU	4th Down Conversion Pct Defense	43	0.462
LSU	Red Zone Offense	58	0.848
LSU	Red Zone Defense	86	0.861
LSU	Net Punting	108	35.36
LSU	Punt Returns	47	9.79
LSU	Kickoff Returns	83	20.40
LSU	First Downs Offense	83	246
LSU	First Downs Defense	24	233
LSU	Fewest Penalties Per Game	119	8.00
LSU	Fewest Penalty Yards Per Game	104	64.50
LSU	Time of Possession	37	   31:20
Oregon St.	Stat	Rank	Value
Oregon St.	Total Offense	110	336.4
Oregon St.	Rushing Offense	60	177.3
Oregon St.	Passing Offense	115	159.1
Oregon St.	Team Passing Efficiency	120	96.90
Oregon St.	Scoring Offense	115	19.0
Oregon St.	Total Defense	115	481.5
Oregon St.	Rushing Defense	114	225.5
Oregon St.	Passing Yards Allowed	98	256.0
Oregon St.	Team Passing Efficiency Defense	119	156.83
Oregon St.	Scoring Defense	113	37.0
Oregon St.	Turnover Margin	97	-0.33
Oregon St.	3rd Down Conversion Pct	117	0.317
Oregon St.	4th Down Conversion Pct	126	0.176
Oregon St.	3rd Down Conversion Pct Defense	111	0.455
Oregon St.	4th Down Conversion Pct Defense	T-51	0.474
Oregon St.	Red Zone Offense	62	0.839
Oregon St.	Red Zone Defense	83	0.859
Oregon St.	Net Punting	41	38.49
Oregon St.	Punt Returns	14	13.33
Oregon St.	Kickoff Returns	77	20.66
Oregon St.	First Downs Offense	115	211
Oregon St.	First Downs Defense	113	301
Oregon St.	Fewest Penalties Per Game	74	6.33
Oregon St.	Fewest Penalty Yards Per Game	87	58.67
Oregon St.	Time of Possession	123	   26:12
Oregon	Stat	Rank	Value
Oregon	Total Offense	5	538.2
Oregon	Rushing Offense	5	279.9
Oregon	Passing Offense	36	258.3
Oregon	Team Passing Efficiency	9	161.86
Oregon	Scoring Offense	5	43.0
Oregon	Total Defense	116	485.3
Oregon	Rushing Defense	73	178.8
Oregon	Passing Yards Allowed	125	306.5
Oregon	Team Passing Efficiency Defense	95	139.14
Oregon	Scoring Defense	115	37.5
Oregon	Turnover Margin	T-34	0.38
Oregon	3rd Down Conversion Pct	69	0.391
Oregon	4th Down Conversion Pct	42	0.571
Oregon	3rd Down Conversion Pct Defense	93	0.422
Oregon	4th Down Conversion Pct Defense	122	0.708
Oregon	Red Zone Offense	52	0.857
Oregon	Red Zone Defense	116	0.909
Oregon	Net Punting	126	31.85
Oregon	Punt Returns	23	12.58
Oregon	Kickoff Returns	15	25.16
Oregon	First Downs Offense	14	334
Oregon	First Downs Defense	121	327
Oregon	Fewest Penalties Per Game	92	6.92
Oregon	Fewest Penalty Yards Per Game	92	61.00
Oregon	Time of Possession	112	   27:15
Rutgers	Stat	Rank	Value
Rutgers	Total Offense	84	377.0
Rutgers	Rushing Offense	65	169.9
Rutgers	Passing Offense	86	207.1
Rutgers	Team Passing Efficiency	53	133.66
Rutgers	Scoring Offense	78	27.1
Rutgers	Total Defense	111	462.0
Rutgers	Rushing Defense	T-84	186.1
Rutgers	Passing Yards Allowed	118	275.9
Rutgers	Team Passing Efficiency Defense	118	152.51
Rutgers	Scoring Defense	104	34.9
Rutgers	Turnover Margin	T-85	-0.17
Rutgers	3rd Down Conversion Pct	T-92	0.365
Rutgers	4th Down Conversion Pct	T-87	0.450
Rutgers	3rd Down Conversion Pct Defense	107	0.445
Rutgers	4th Down Conversion Pct Defense	16	0.364
Rutgers	Red Zone Offense	T-56	0.850
Rutgers	Red Zone Defense	40	0.800
Rutgers	Net Punting	111	35.23
Rutgers	Punt Returns	13	13.92
Rutgers	Kickoff Returns	57	21.43
Rutgers	First Downs Offense	95	236
Rutgers	First Downs Defense	51	251
Rutgers	Fewest Penalties Per Game	84	6.58
Rutgers	Fewest Penalty Yards Per Game	52	52.00
Rutgers	Time of Possession	39	   31:16
Illinois	Stat	Rank	Value
Illinois	Total Offense	88	372.7
Illinois	Rushing Offense	110	129.3
Illinois	Passing Offense	47	243.4
Illinois	Team Passing Efficiency	111	109.28
Illinois	Scoring Offense	103	22.7
Illinois	Total Defense	30	350.8
Illinois	Rushing Defense	62	166.4
Illinois	Passing Yards Allowed	15	184.4
Illinois	Team Passing Efficiency Defense	21	112.24
Illinois	Scoring Defense	37	23.3
Illinois	Turnover Margin	T-37	0.33
Illinois	3rd Down Conversion Pct	96	0.363
Illinois	4th Down Conversion Pct	94	0.440
Illinois	3rd Down Conversion Pct Defense	12	0.314
Illinois	4th Down Conversion Pct Defense	T-77	0.524
Illinois	Red Zone Offense	117	0.725
Illinois	Red Zone Defense	94	0.872
Illinois	Net Punting	120	33.44
Illinois	Punt Returns	45	10.00
Illinois	Kickoff Returns	95	19.81
Illinois	First Downs Offense	86	245
Illinois	First Downs Defense	T-10	217
Illinois	Fewest Penalties Per Game	40	5.50
Illinois	Fewest Penalty Yards Per Game	44	49.08
Illinois	Time of Possession	68	   29:41
Indiana	Stat	Rank	Value
Indiana	Total Offense	14	504.3
Indiana	Rushing Offense	26	210.5
Indiana	Passing Offense	22	293.8
Indiana	Team Passing Efficiency	32	143.81
Indiana	Scoring Offense	24	36.5
Indiana	Total Defense	120	509.5
Indiana	Rushing Defense	95	195.7
Indiana	Passing Yards Allowed	126	313.8
Indiana	Team Passing Efficiency Defense	89	136.52
Indiana	Scoring Defense	116	37.6
Indiana	Turnover Margin	T-23	0.62
Indiana	3rd Down Conversion Pct	80	0.381
Indiana	4th Down Conversion Pct	89	0.448
Indiana	3rd Down Conversion Pct Defense	91	0.421
Indiana	4th Down Conversion Pct Defense	T-44	0.464
Indiana	Red Zone Offense	24	0.885
Indiana	Red Zone Defense	T-62	0.833
Indiana	Net Punting	88	36.52
Indiana	Punt Returns	33	11.06
Indiana	Kickoff Returns	104	19.20
Indiana	First Downs Offense	12	337
Indiana	First Downs Defense	120	326
Indiana	Fewest Penalties Per Game	T-93	7.00
Indiana	Fewest Penalty Yards Per Game	90	59.85
Indiana	Time of Possession	80	   29:09
Marshall	Stat	Rank	Value
Marshall	Total Offense	64	400.4
Marshall	Rushing Offense	67	168.9
Marshall	Passing Offense	57	231.5
Marshall	Team Passing Efficiency	81	124.05
Marshall	Scoring Offense	51	31.3
Marshall	Total Defense	35	360.0
Marshall	Rushing Defense	64	168.1
Marshall	Passing Yards Allowed	22	191.9
Marshall	Team Passing Efficiency Defense	4	100.68
Marshall	Scoring Defense	10	17.8
Marshall	Turnover Margin	T-39	0.31
Marshall	3rd Down Conversion Pct	66	0.394
Marshall	4th Down Conversion Pct	46	0.563
Marshall	3rd Down Conversion Pct Defense	25	0.343
Marshall	4th Down Conversion Pct Defense	14	0.360
Marshall	Red Zone Offense	91	0.806
Marshall	Red Zone Defense	8	0.732
Marshall	Net Punting	23	39.51
Marshall	Punt Returns	40	10.48
Marshall	Kickoff Returns	5	27.59
Marshall	First Downs Offense	48	280
Marshall	First Downs Defense	81	270
Marshall	Fewest Penalties Per Game	93	7.00
Marshall	Fewest Penalty Yards Per Game	109	66.15
Marshall	Time of Possession	61	   30:05
California	Stat	Rank	Value
California	Total Offense	8	529.2
California	Rushing Offense	91	152.8
California	Passing Offense	3	376.3
California	Team Passing Efficiency	11	160.02
California	Scoring Offense	17	37.9
California	Total Defense	108	453.7
California	Rushing Defense	105	209.8
California	Passing Yards Allowed	91	243.9
California	Team Passing Efficiency Defense	88	135.49
California	Scoring Defense	89	30.7
California	Turnover Margin	T-39	0.31
California	3rd Down Conversion Pct	14	0.469
California	4th Down Conversion Pct	T-66	0.500
California	3rd Down Conversion Pct Defense	97	0.430
California	4th Down Conversion Pct Defense	T-103	0.588
California	Red Zone Offense	T-26	0.882
California	Red Zone Defense	122	0.923
California	Net Punting	51	37.91
California	Punt Returns	99	5.86
California	Kickoff Returns	74	20.74
California	First Downs Offense	10	341
California	First Downs Defense	T-100	288
California	Fewest Penalties Per Game	T-24	5.15
California	Fewest Penalty Yards Per Game	25	43.69
California	Time of Possession	82	   29:04
Arkansas	Stat	Rank	Value
Arkansas	Total Offense	29	465.5
Arkansas	Rushing Offense	34	197.3
Arkansas	Passing Offense	32	268.2
Arkansas	Team Passing Efficiency	5	167.15
Arkansas	Scoring Offense	27	35.9
Arkansas	Total Defense	58	391.6
Arkansas	Rushing Defense	12	116.5
Arkansas	Passing Yards Allowed	116	275.2
Arkansas	Team Passing Efficiency Defense	103	141.71
Arkansas	Scoring Defense	68	27.4
Arkansas	Turnover Margin	28	0.54
Arkansas	3rd Down Conversion Pct	15	0.469
Arkansas	4th Down Conversion Pct	T-42	0.571
Arkansas	3rd Down Conversion Pct Defense	102	0.441
Arkansas	4th Down Conversion Pct Defense	38	0.450
Arkansas	Red Zone Offense	76	0.831
Arkansas	Red Zone Defense	T-90	0.868
Arkansas	Net Punting	87	36.52
Arkansas	Punt Returns	15	13.29
Arkansas	Kickoff Returns	79	20.58
Arkansas	First Downs Offense	29	305
Arkansas	First Downs Defense	T-68	261
Arkansas	Fewest Penalties Per Game	8	4.23
Arkansas	Fewest Penalty Yards Per Game	6	36.69
Arkansas	Time of Possession	3	   34:23
Auburn	Stat	Rank	Value
Auburn	Total Offense	94	370.0
Auburn	Rushing Offense	35	196.4
Auburn	Passing Offense	110	173.6
Auburn	Team Passing Efficiency	79	124.47
Auburn	Scoring Offense	75	27.5
Auburn	Total Defense	71	405.2
Auburn	Rushing Defense	81	182.7
Auburn	Passing Yards Allowed	63	222.5
Auburn	Team Passing Efficiency Defense	31	116.99
Auburn	Scoring Defense	T-54	26.0
Auburn	Turnover Margin	T-51	0.15
Auburn	3rd Down Conversion Pct	49	0.413
Auburn	4th Down Conversion Pct	35	0.600
Auburn	3rd Down Conversion Pct Defense	109	0.449
Auburn	4th Down Conversion Pct Defense	44	0.464
Auburn	Red Zone Offense	13	0.902
Auburn	Red Zone Defense	15	0.755
Auburn	Net Punting	54	37.58
Auburn	Punt Returns	28	11.93
Auburn	Kickoff Returns	4	27.94
Auburn	First Downs Offense	T-69	257
Auburn	First Downs Defense	108	295
Auburn	Fewest Penalties Per Game	15	4.77
Auburn	Fewest Penalty Yards Per Game	34	46.38
Auburn	Time of Possession	95	   28:21
Ohio	Stat	Rank	Value
Ohio	Total Offense	56	413.1
Ohio	Rushing Offense	50	180.8
Ohio	Passing Offense	56	232.2
Ohio	Team Passing Efficiency	60	130.77
Ohio	Scoring Offense	74	27.5
Ohio	Total Defense	49	377.7
Ohio	Rushing Defense	65	168.2
Ohio	Passing Yards Allowed	44	209.5
Ohio	Team Passing Efficiency Defense	44	121.00
Ohio	Scoring Defense	46	25.3
Ohio	Turnover Margin	T-34	0.38
Ohio	3rd Down Conversion Pct	56	0.408
Ohio	4th Down Conversion Pct	51	0.550
Ohio	3rd Down Conversion Pct Defense	17	0.331
Ohio	4th Down Conversion Pct Defense	T-77	0.524
Ohio	Red Zone Offense	111	0.765
Ohio	Red Zone Defense	99	0.878
Ohio	Net Punting	85	36.57
Ohio	Punt Returns	88	6.55
Ohio	Kickoff Returns	88	20.16
Ohio	First Downs Offense	44	285
Ohio	First Downs Defense	T-45	248
Ohio	Fewest Penalties Per Game	T-93	7.00
Ohio	Fewest Penalty Yards Per Game	120	71.62
Ohio	Time of Possession	22	   32:16
Ohio St.	Stat	Rank	Value
Ohio St.	Total Offense	41	434.1
Ohio St.	Rushing Offense	11	245.2
Ohio St.	Passing Offense	100	188.8
Ohio St.	Team Passing Efficiency	39	139.98
Ohio St.	Scoring Offense	28	35.7
Ohio St.	Total Defense	9	311.3
Ohio St.	Rushing Defense	22	126.8
Ohio St.	Passing Yards Allowed	16	184.5
Ohio St.	Team Passing Efficiency Defense	6	104.78
Ohio St.	Scoring Defense	2	15.1
Ohio St.	Turnover Margin	T-48	0.23
Ohio St.	3rd Down Conversion Pct	58	0.407
Ohio St.	4th Down Conversion Pct	T-40	0.579
Ohio St.	3rd Down Conversion Pct Defense	29	0.349
Ohio St.	4th Down Conversion Pct Defense	T-20	0.391
Ohio St.	Red Zone Offense	81	0.825
Ohio St.	Red Zone Defense	46	0.806
Ohio St.	Net Punting	15	40.28
Ohio St.	Punt Returns	18	13.07
Ohio St.	Kickoff Returns	27	24.12
Ohio St.	First Downs Offense	T-48	280
Ohio St.	First Downs Defense	T-8	216
Ohio St.	Fewest Penalties Per Game	58	5.85
Ohio St.	Fewest Penalty Yards Per Game	50	50.46
Ohio St.	Time of Possession	78	   29:15
South Ala.	Stat	Rank	Value
South Ala.	Total Offense	101	360.2
South Ala.	Rushing Offense	79	160.7
South Ala.	Passing Offense	91	199.5
South Ala.	Team Passing Efficiency	103	114.37
South Ala.	Scoring Offense	T-93	25.0
South Ala.	Total Defense	83	416.0
South Ala.	Rushing Defense	112	221.0
South Ala.	Passing Yards Allowed	25	195.0
South Ala.	Team Passing Efficiency Defense	75	131.23
South Ala.	Scoring Defense	114	37.3
South Ala.	Turnover Margin	T-100	-0.42
South Ala.	3rd Down Conversion Pct	109	0.348
South Ala.	4th Down Conversion Pct	95	0.438
South Ala.	3rd Down Conversion Pct Defense	101	0.439
South Ala.	4th Down Conversion Pct Defense	9	0.308
South Ala.	Red Zone Offense	56	0.850
South Ala.	Red Zone Defense	126	0.961
South Ala.	Net Punting	121	33.28
South Ala.	Punt Returns	95	6.14
South Ala.	Kickoff Returns	26	24.18
South Ala.	First Downs Offense	T-107	217
South Ala.	First Downs Defense	T-43	247
South Ala.	Fewest Penalties Per Game	T-88	6.75
South Ala.	Fewest Penalty Yards Per Game	81	57.75
South Ala.	Time of Possession	94	   28:23
South Carolina	Stat	Rank	Value
South Carolina	Total Offense	99	362.2
South Carolina	Rushing Offense	T-87	154.7
South Carolina	Passing Offense	84	207.5
South Carolina	Team Passing Efficiency	84	123.15
South Carolina	Scoring Offense	110	21.9
South Carolina	Total Defense	94	429.8
South Carolina	Rushing Defense	109	217.4
South Carolina	Passing Yards Allowed	50	212.4
South Carolina	Team Passing Efficiency Defense	83	134.76
South Carolina	Scoring Defense	71	27.5
South Carolina	Turnover Margin	32	0.42
South Carolina	3rd Down Conversion Pct	101	0.354
South Carolina	4th Down Conversion Pct	T-51	0.550
South Carolina	3rd Down Conversion Pct Defense	121	0.470
South Carolina	4th Down Conversion Pct Defense	103	0.588
South Carolina	Red Zone Offense	49	0.861
South Carolina	Red Zone Defense	56	0.826
South Carolina	Net Punting	7	41.33
South Carolina	Punt Returns	111	4.58
South Carolina	Kickoff Returns	30	23.41
South Carolina	First Downs Offense	T-109	216
South Carolina	First Downs Defense	73	263
South Carolina	Fewest Penalties Per Game	19	5.00
South Carolina	Fewest Penalty Yards Per Game	11	39.00
South Carolina	Time of Possession	93	   28:29
Notre Dame	Stat	Rank	Value
Notre Dame	Total Offense	27	466.4
Notre Dame	Rushing Offense	28	207.6
Notre Dame	Passing Offense	35	258.8
Notre Dame	Team Passing Efficiency	23	152.23
Notre Dame	Scoring Offense	34	34.2
Notre Dame	Total Defense	45	372.7
Notre Dame	Rushing Defense	72	175.6
Notre Dame	Passing Yards Allowed	27	197.1
Notre Dame	Team Passing Efficiency Defense	57	123.96
Notre Dame	Scoring Defense	39	24.1
Notre Dame	Turnover Margin	T-102	-0.46
Notre Dame	3rd Down Conversion Pct	39	0.425
Notre Dame	4th Down Conversion Pct	T-23	0.625
Notre Dame	3rd Down Conversion Pct Defense	32	0.351
Notre Dame	4th Down Conversion Pct Defense	115	0.636
Notre Dame	Red Zone Offense	88	0.811
Notre Dame	Red Zone Defense	43	0.805
Notre Dame	Net Punting	48	38.12
Notre Dame	Punt Returns	70	7.96
Notre Dame	Kickoff Returns	48	21.71
Notre Dame	First Downs Offense	40	292
Notre Dame	First Downs Defense	35	242
Notre Dame	Fewest Penalties Per Game	24	5.15
Notre Dame	Fewest Penalty Yards Per Game	27	45.08
Notre Dame	Time of Possession	69	   29:38
Ole Miss	Stat	Rank	Value
Ole Miss	Total Offense	10	517.8
Ole Miss	Rushing Offense	45	183.1
Ole Miss	Passing Offense	10	334.7
Ole Miss	Team Passing Efficiency	14	157.67
Ole Miss	Scoring Offense	8	40.8
Ole Miss	Total Defense	54	385.8
Ole Miss	Rushing Defense	23	127.1
Ole Miss	Passing Yards Allowed	104	258.8
Ole Miss	Team Passing Efficiency Defense	47	121.48
Ole Miss	Scoring Defense	33	22.6
Ole Miss	Turnover Margin	T-66	0.00
Ole Miss	3rd Down Conversion Pct	48	0.414
Ole Miss	4th Down Conversion Pct	T-80	0.467
Ole Miss	3rd Down Conversion Pct Defense	64	0.389
Ole Miss	4th Down Conversion Pct Defense	8	0.304
Ole Miss	Red Zone Offense	T-62	0.839
Ole Miss	Red Zone Defense	69	0.840
Ole Miss	Net Punting	27	39.29
Ole Miss	Punt Returns	116	3.73
Ole Miss	Kickoff Returns	119	17.71
Ole Miss	First Downs Offense	T-10	341
Ole Miss	First Downs Defense	92	278
Ole Miss	Fewest Penalties Per Game	62	6.08
Ole Miss	Fewest Penalty Yards Per Game	60	54.00
Ole Miss	Time of Possession	119	   26:31
Mississippi St.	Stat	Rank	Value
Mississippi St.	Total Offense	31	460.5
Mississippi St.	Rushing Offense	T-100	144.1
Mississippi St.	Passing Offense	14	316.4
Mississippi St.	Team Passing Efficiency	19	155.08
Mississippi St.	Scoring Offense	33	34.4
Mississippi St.	Total Defense	56	391.2
Mississippi St.	Rushing Defense	70	174.6
Mississippi St.	Passing Yards Allowed	57	216.5
Mississippi St.	Team Passing Efficiency Defense	50	122.70
Mississippi St.	Scoring Defense	36	23.2
Mississippi St.	Turnover Margin	T-92	-0.31
Mississippi St.	3rd Down Conversion Pct	36	0.429
Mississippi St.	4th Down Conversion Pct	T-66	0.500
Mississippi St.	3rd Down Conversion Pct Defense	37	0.355
Mississippi St.	4th Down Conversion Pct Defense	74	0.522
Mississippi St.	Red Zone Offense	12	0.906
Mississippi St.	Red Zone Defense	T-9	0.733
Mississippi St.	Net Punting	93	35.94
Mississippi St.	Punt Returns	32	11.26
Mississippi St.	Kickoff Returns	55	21.47
Mississippi St.	First Downs Offense	31	302
Mississippi St.	First Downs Defense	T-85	273
Mississippi St.	Fewest Penalties Per Game	6	4.08
Mississippi St.	Fewest Penalty Yards Per Game	10	38.92
Mississippi St.	Time of Possession	122	   26:16
Charlotte	Stat	Rank	Value
San Diego St.	Stat	Rank	Value
San Diego St.	Total Offense	85	375.3
San Diego St.	Rushing Offense	14	233.3
San Diego St.	Passing Offense	118	142.0
San Diego St.	Team Passing Efficiency	36	142.10
San Diego St.	Scoring Offense	46	32.1
San Diego St.	Total Defense	5	287.3
San Diego St.	Rushing Defense	7	108.7
San Diego St.	Passing Yards Allowed	10	178.6
San Diego St.	Team Passing Efficiency Defense	10	108.71
San Diego St.	Scoring Defense	7	16.4
