team	stats	rankings	value
Minnesota	First Downs Offense	T-88	238
Minnesota	First Downs Defense	33	245
Minnesota	Fewest Penalties Per Game	22	4.38
Minnesota	Fewest Penalty Yards Per Game	16	36.08
Minnesota	Time of Possession	11	   32:53
Oklahoma St.	Stat	Rank	Value
Oklahoma St.	Total Offense	37	448.8
Oklahoma St.	Rushing Offense	63	171.6
Oklahoma St.	Passing Offense	29	277.2
Oklahoma St.	Team Passing Efficiency	55	132.74
Oklahoma St.	Scoring Offense	14	39.1
Oklahoma St.	Total Defense	52	384.9
Oklahoma St.	Rushing Defense	32	142.4
Oklahoma St.	Passing Yards Allowed	79	242.5
Oklahoma St.	Team Passing Efficiency Defense	6	104.56
Oklahoma St.	Scoring Defense	19	21.6
Oklahoma St.	Turnover Margin	4	1.15
Oklahoma St.	3rd Down Conversion Pct	79	0.388
Oklahoma St.	4th Down Conversion Pct	T-76	0.455
Oklahoma St.	3rd Down Conversion Pct Defense	7	0.314
Oklahoma St.	4th Down Conversion Pct Defense	T-53	0.500
Oklahoma St.	Red Zone Offense	T-27	0.875
Oklahoma St.	Red Zone Defense	7	0.711
Oklahoma St.	Net Punting	103	34.90
Oklahoma St.	Punt Returns	11	13.43
Oklahoma St.	Kickoff Returns	37	22.92
Oklahoma St.	First Downs Offense	44	287
Oklahoma St.	First Downs Defense	97	287
Oklahoma St.	Fewest Penalties Per Game	T-96	6.69
Oklahoma St.	Fewest Penalty Yards Per Game	102	60.00
Oklahoma St.	Time of Possession	116	   26:44
Oklahoma	Stat	Rank	Value
Oklahoma	Total Offense	52	423.0
Oklahoma	Rushing Offense	18	223.9
Oklahoma	Passing Offense	90	199.1
Oklahoma	Team Passing Efficiency	60	130.44
Oklahoma	Scoring Offense	40	32.8
Oklahoma	Total Defense	20	350.2
Oklahoma	Rushing Defense	25	137.6
Oklahoma	Passing Yards Allowed	30	212.5
Oklahoma	Team Passing Efficiency Defense	29	117.65
Oklahoma	Scoring Defense	T-22	22.1
Oklahoma	Turnover Margin	21	0.62
Oklahoma	3rd Down Conversion Pct	69	0.395
Oklahoma	4th Down Conversion Pct	9	0.688
Oklahoma	3rd Down Conversion Pct Defense	18	0.337
Oklahoma	4th Down Conversion Pct Defense	16	0.357
Oklahoma	Red Zone Offense	31	0.873
Oklahoma	Red Zone Defense	T-87	0.857
Oklahoma	Net Punting	110	34.54
Oklahoma	Punt Returns	8	14.17
Oklahoma	Kickoff Returns	47	22.38
Oklahoma	First Downs Offense	52	280
Oklahoma	First Downs Defense	19	233
Oklahoma	Fewest Penalties Per Game	96	6.69
Oklahoma	Fewest Penalty Yards Per Game	94	55.62
Oklahoma	Time of Possession	18	   32:18
Old Dominion	Stat	Rank	Value
Louisiana Tech	Stat	Rank	Value
Louisiana Tech	Total Offense	94	366.2
Louisiana Tech	Rushing Offense	73	160.2
Louisiana Tech	Passing Offense	87	206.0
Louisiana Tech	Team Passing Efficiency	114	103.72
Louisiana Tech	Scoring Offense	111	19.2
Louisiana Tech	Total Defense	69	408.3
Louisiana Tech	Rushing Defense	91	194.8
Louisiana Tech	Passing Yards Allowed	31	213.5
Louisiana Tech	Team Passing Efficiency Defense	30	118.43
Louisiana Tech	Scoring Defense	61	26.3
Louisiana Tech	Turnover Margin	T-79	-0.25
Louisiana Tech	3rd Down Conversion Pct	91	0.359
Louisiana Tech	4th Down Conversion Pct	T-112	0.313
Louisiana Tech	3rd Down Conversion Pct Defense	105	0.453
Louisiana Tech	4th Down Conversion Pct Defense	T-66	0.526
Louisiana Tech	Red Zone Offense	90	0.791
Louisiana Tech	Red Zone Defense	52	0.822
Louisiana Tech	Net Punting	61	36.96
Louisiana Tech	Punt Returns	108	4.48
Louisiana Tech	Kickoff Returns	65	21.28
Louisiana Tech	First Downs Offense	T-92	234
Louisiana Tech	First Downs Defense	58	261
Louisiana Tech	Fewest Penalties Per Game	31	4.75
Louisiana Tech	Fewest Penalty Yards Per Game	T-34	41.17
Louisiana Tech	Time of Possession	119	   25:54
Louisville	Stat	Rank	Value
Louisville	Total Offense	28	460.8
Louisville	Rushing Offense	86	146.8
Louisville	Passing Offense	16	314.0
Louisville	Team Passing Efficiency	3	171.93
Louisville	Scoring Offense	25	35.2
Louisville	Total Defense	1	251.5
Louisville	Rushing Defense	1	80.7
Louisville	Passing Yards Allowed	5	170.8
Louisville	Team Passing Efficiency Defense	4	99.16
Louisville	Scoring Defense	2	12.2
Louisville	Turnover Margin	2	1.31
Louisville	3rd Down Conversion Pct	2	0.560
Louisville	4th Down Conversion Pct	T-108	0.333
Louisville	3rd Down Conversion Pct Defense	1	0.267
Louisville	4th Down Conversion Pct Defense	63	0.522
Louisville	Red Zone Offense	T-39	0.862
Louisville	Red Zone Defense	5	0.684
Louisville	Net Punting	49	37.44
Louisville	Punt Returns	68	7.63
Louisville	Kickoff Returns	41	22.71
Louisville	First Downs Offense	30	304
Louisville	First Downs Defense	1	183
Louisville	Fewest Penalties Per Game	103	7.08
Louisville	Fewest Penalty Yards Per Game	111	64.31
Louisville	Time of Possession	2	   33:49
LSU	Stat	Rank	Value
LSU	Total Offense	35	453.3
LSU	Rushing Offense	29	202.3
LSU	Passing Offense	44	251.0
LSU	Team Passing Efficiency	6	164.72
LSU	Scoring Offense	23	35.8
LSU	Total Defense	15	340.7
LSU	Rushing Defense	35	143.2
LSU	Passing Yards Allowed	13	197.5
LSU	Team Passing Efficiency Defense	28	117.12
LSU	Scoring Defense	21	22.0
LSU	Turnover Margin	T-61	0.00
LSU	3rd Down Conversion Pct	1	0.571
LSU	4th Down Conversion Pct	T-108	0.333
LSU	3rd Down Conversion Pct Defense	53	0.383
LSU	4th Down Conversion Pct Defense	T-32	0.429
LSU	Red Zone Offense	56	0.839
LSU	Red Zone Defense	46	0.814
LSU	Net Punting	34	38.09
LSU	Punt Returns	70	7.48
LSU	Kickoff Returns	4	25.47
LSU	First Downs Offense	T-44	287
LSU	First Downs Defense	T-34	246
LSU	Fewest Penalties Per Game	102	6.92
LSU	Fewest Penalty Yards Per Game	96	56.31
LSU	Time of Possession	57	   30:00
Oregon St.	Stat	Rank	Value
Oregon St.	Total Offense	26	467.0
Oregon St.	Rushing Offense	115	94.4
Oregon St.	Passing Offense	3	372.6
Oregon St.	Team Passing Efficiency	29	146.13
Oregon St.	Scoring Offense	29	34.8
Oregon St.	Total Defense	100	436.6
Oregon St.	Rushing Defense	88	190.3
Oregon St.	Passing Yards Allowed	84	246.3
Oregon St.	Team Passing Efficiency Defense	71	128.01
Oregon St.	Scoring Defense	90	31.4
Oregon St.	Turnover Margin	T-42	0.23
Oregon St.	3rd Down Conversion Pct	58	0.406
Oregon St.	4th Down Conversion Pct	45	0.538
Oregon St.	3rd Down Conversion Pct Defense	73	0.404
Oregon St.	4th Down Conversion Pct Defense	69	0.529
Oregon St.	Red Zone Offense	87	0.794
Oregon St.	Red Zone Defense	118	0.917
Oregon St.	Net Punting	69	36.70
Oregon St.	Punt Returns	T-96	5.72
Oregon St.	Kickoff Returns	77	20.71
Oregon St.	First Downs Offense	19	323
Oregon St.	First Downs Defense	93	284
Oregon St.	Fewest Penalties Per Game	T-87	6.31
Oregon St.	Fewest Penalty Yards Per Game	79	50.62
Oregon St.	Time of Possession	15	   32:23
Oregon	Stat	Rank	Value
Oregon	Total Offense	2	565.0
Oregon	Rushing Offense	9	273.5
Oregon	Passing Offense	21	291.5
Oregon	Team Passing Efficiency	5	164.91
Oregon	Scoring Offense	4	45.5
Oregon	Total Defense	37	370.1
Oregon	Rushing Defense	66	165.5
Oregon	Passing Yards Allowed	21	204.5
Oregon	Team Passing Efficiency Defense	7	105.75
Oregon	Scoring Defense	13	20.5
Oregon	Turnover Margin	17	0.77
Oregon	3rd Down Conversion Pct	45	0.431
Oregon	4th Down Conversion Pct	63	0.484
Oregon	3rd Down Conversion Pct Defense	71	0.403
Oregon	4th Down Conversion Pct Defense	T-44	0.464
Oregon	Red Zone Offense	94	0.784
Oregon	Red Zone Defense	T-40	0.804
Oregon	Net Punting	27	38.49
Oregon	Punt Returns	19	12.39
Oregon	Kickoff Returns	59	21.69
Oregon	First Downs Offense	9	348
Oregon	First Downs Defense	74	271
Oregon	Fewest Penalties Per Game	120	8.15
Oregon	Fewest Penalty Yards Per Game	116	70.15
Oregon	Time of Possession	122	   25:29
Rutgers	Stat	Rank	Value
Rutgers	Total Offense	95	365.2
Rutgers	Rushing Offense	100	129.5
Rutgers	Passing Offense	62	235.6
Rutgers	Team Passing Efficiency	93	118.98
Rutgers	Scoring Offense	77	26.5
Rutgers	Total Defense	73	412.8
Rutgers	Rushing Defense	4	100.8
Rutgers	Passing Yards Allowed	120	312.0
Rutgers	Team Passing Efficiency Defense	100	145.49
Rutgers	Scoring Defense	80	29.8
Rutgers	Turnover Margin	119	-0.92
Rutgers	3rd Down Conversion Pct	T-94	0.353
Rutgers	4th Down Conversion Pct	3	0.778
Rutgers	3rd Down Conversion Pct Defense	84	0.416
Rutgers	4th Down Conversion Pct Defense	120	0.765
Rutgers	Red Zone Offense	104	0.764
Rutgers	Red Zone Defense	100	0.875
Rutgers	Net Punting	88	35.97
Rutgers	Punt Returns	29	11.37
Rutgers	Kickoff Returns	45	22.49
Rutgers	First Downs Offense	75	254
Rutgers	First Downs Defense	T-76	275
Rutgers	Fewest Penalties Per Game	92	6.46
Rutgers	Fewest Penalty Yards Per Game	90	53.77
Rutgers	Time of Possession	77	   29:18
Illinois	Stat	Rank	Value
Illinois	Total Offense	46	426.7
Illinois	Rushing Offense	T-92	139.0
Illinois	Passing Offense	22	287.7
Illinois	Team Passing Efficiency	35	140.63
Illinois	Scoring Offense	61	29.7
Illinois	Total Defense	110	481.5
Illinois	Rushing Defense	116	238.6
Illinois	Passing Yards Allowed	81	242.9
Illinois	Team Passing Efficiency Defense	112	156.03
Illinois	Scoring Defense	104	35.4
Illinois	Turnover Margin	T-112	-0.83
Illinois	3rd Down Conversion Pct	16	0.476
Illinois	4th Down Conversion Pct	T-108	0.333
Illinois	3rd Down Conversion Pct Defense	104	0.452
Illinois	4th Down Conversion Pct Defense	T-53	0.500
Illinois	Red Zone Offense	89	0.792
Illinois	Red Zone Defense	73	0.842
Illinois	Net Punting	36	37.98
Illinois	Punt Returns	16	12.95
Illinois	Kickoff Returns	93	19.52
Illinois	First Downs Offense	43	288
Illinois	First Downs Defense	T-93	284
Illinois	Fewest Penalties Per Game	76	5.83
Illinois	Fewest Penalty Yards Per Game	65	46.92
Illinois	Time of Possession	82	   29:11
Indiana	Stat	Rank	Value
Indiana	Total Offense	9	508.5
Indiana	Rushing Offense	30	201.8
Indiana	Passing Offense	17	306.7
Indiana	Team Passing Efficiency	32	144.45
Indiana	Scoring Offense	16	38.4
Indiana	Total Defense	120	527.9
Indiana	Rushing Defense	115	237.8
Indiana	Passing Yards Allowed	118	290.2
Indiana	Team Passing Efficiency Defense	103	147.15
Indiana	Scoring Defense	114	38.8
Indiana	Turnover Margin	T-79	-0.25
Indiana	3rd Down Conversion Pct	23	0.467
Indiana	4th Down Conversion Pct	T-57	0.500
Indiana	3rd Down Conversion Pct Defense	113	0.465
Indiana	4th Down Conversion Pct Defense	38	0.448
Indiana	Red Zone Offense	T-62	0.821
Indiana	Red Zone Defense	T-80	0.846
Indiana	Net Punting	98	35.37
Indiana	Punt Returns	15	13.00
Indiana	Kickoff Returns	70	21.04
Indiana	First Downs Offense	35	300
Indiana	First Downs Defense	120	310
Indiana	Fewest Penalties Per Game	46	5.17
Indiana	Fewest Penalty Yards Per Game	T-44	42.92
Indiana	Time of Possession	120	   25:48
Marshall	Stat	Rank	Value
Marshall	Total Offense	12	500.4
Marshall	Rushing Offense	23	205.9
Marshall	Passing Offense	20	294.4
Marshall	Team Passing Efficiency	26	149.40
Marshall	Scoring Offense	7	42.1
Marshall	Total Defense	35	368.6
Marshall	Rushing Defense	57	160.5
Marshall	Passing Yards Allowed	24	208.1
Marshall	Team Passing Efficiency Defense	13	110.94
Marshall	Scoring Defense	32	22.9
Marshall	Turnover Margin	46	0.21
Marshall	3rd Down Conversion Pct	T-4	0.514
Marshall	4th Down Conversion Pct	T-30	0.591
Marshall	3rd Down Conversion Pct Defense	17	0.336
Marshall	4th Down Conversion Pct Defense	84	0.567
Marshall	Red Zone Offense	7	0.924
Marshall	Red Zone Defense	63	0.830
Marshall	Net Punting	92	35.71
Marshall	Punt Returns	20	12.31
Marshall	Kickoff Returns	24	23.64
Marshall	First Downs Offense	4	364
Marshall	First Downs Defense	T-76	275
Marshall	Fewest Penalties Per Game	T-80	6.00
Marshall	Fewest Penalty Yards Per Game	61	46.36
Marshall	Time of Possession	114	   26:55
California	Stat	Rank	Value
California	Total Offense	34	453.6
California	Rushing Offense	107	122.2
California	Passing Offense	10	331.4
California	Team Passing Efficiency	91	120.24
California	Scoring Offense	96	23.0
California	Total Defense	122	529.6
California	Rushing Defense	86	188.6
California	Passing Yards Allowed	123	341.0
California	Team Passing Efficiency Defense	118	165.44
California	Scoring Defense	122	45.9
California	Turnover Margin	122	-1.25
California	3rd Down Conversion Pct	106	0.338
California	4th Down Conversion Pct	91	0.421
California	3rd Down Conversion Pct Defense	82	0.414
California	4th Down Conversion Pct Defense	T-108	0.667
California	Red Zone Offense	115	0.721
California	Red Zone Defense	T-92	0.865
California	Net Punting	109	34.55
California	Punt Returns	123	2.71
California	Kickoff Returns	85	20.11
California	First Downs Offense	T-39	291
California	First Downs Defense	T-113	297
California	Fewest Penalties Per Game	105	7.08
California	Fewest Penalty Yards Per Game	114	67.58
California	Time of Possession	78	   29:16
Arkansas	Stat	Rank	Value
Arkansas	Total Offense	99	357.2
Arkansas	Rushing Offense	21	208.7
Arkansas	Passing Offense	114	148.5
Arkansas	Team Passing Efficiency	109	108.70
Arkansas	Scoring Offense	105	20.7
Arkansas	Total Defense	76	413.4
Arkansas	Rushing Defense	78	178.4
Arkansas	Passing Yards Allowed	72	235.0
Arkansas	Team Passing Efficiency Defense	104	150.11
Arkansas	Scoring Defense	88	30.8
Arkansas	Turnover Margin	111	-0.75
Arkansas	3rd Down Conversion Pct	55	0.417
Arkansas	4th Down Conversion Pct	74	0.467
Arkansas	3rd Down Conversion Pct Defense	94	0.434
Arkansas	4th Down Conversion Pct Defense	105	0.643
Arkansas	Red Zone Offense	91	0.789
Arkansas	Red Zone Defense	T-52	0.822
Arkansas	Net Punting	24	39.02
Arkansas	Punt Returns	71	7.44
Arkansas	Kickoff Returns	67	21.14
Arkansas	First Downs Offense	102	222
Arkansas	First Downs Defense	T-64	266
Arkansas	Fewest Penalties Per Game	12	4.08
Arkansas	Fewest Penalty Yards Per Game	T-23	38.42
Arkansas	Time of Possession	46	   30:26
Auburn	Stat	Rank	Value
Auburn	Total Offense	11	501.3
Auburn	Rushing Offense	1	328.3
Auburn	Passing Offense	106	173.0
Auburn	Team Passing Efficiency	24	149.63
Auburn	Scoring Offense	12	39.5
Auburn	Total Defense	86	420.7
Auburn	Rushing Defense	62	162.1
Auburn	Passing Yards Allowed	100	258.6
Auburn	Team Passing Efficiency Defense	63	126.88
Auburn	Scoring Defense	48	24.7
Auburn	Turnover Margin	T-61	0.00
Auburn	3rd Down Conversion Pct	24	0.465
Auburn	4th Down Conversion Pct	T-49	0.533
Auburn	3rd Down Conversion Pct Defense	13	0.330
Auburn	4th Down Conversion Pct Defense	44	0.464
Auburn	Red Zone Offense	T-21	0.885
Auburn	Red Zone Defense	10	0.731
Auburn	Net Punting	9	40.54
Auburn	Punt Returns	22	11.78
Auburn	Kickoff Returns	27	23.40
Auburn	First Downs Offense	13	334
Auburn	First Downs Defense	T-101	288
Auburn	Fewest Penalties Per Game	T-38	5.00
Auburn	Fewest Penalty Yards Per Game	30	40.64
Auburn	Time of Possession	49	   30:22
Ohio	Stat	Rank	Value
Ohio	Total Offense	83	379.4
Ohio	Rushing Offense	98	134.0
Ohio	Passing Offense	52	245.4
Ohio	Team Passing Efficiency	51	134.25
Ohio	Scoring Offense	73	27.4
Ohio	Total Defense	67	405.8
Ohio	Rushing Defense	85	187.9
Ohio	Passing Yards Allowed	43	217.9
Ohio	Team Passing Efficiency Defense	81	133.21
Ohio	Scoring Defense	71	27.5
Ohio	Turnover Margin	73	-0.15
Ohio	3rd Down Conversion Pct	75	0.392
Ohio	4th Down Conversion Pct	T-95	0.417
Ohio	3rd Down Conversion Pct Defense	99	0.442
Ohio	4th Down Conversion Pct Defense	T-85	0.571
Ohio	Red Zone Offense	68	0.818
Ohio	Red Zone Defense	9	0.721
Ohio	Net Punting	78	36.45
Ohio	Punt Returns	44	9.62
Ohio	Kickoff Returns	86	20.07
Ohio	First Downs Offense	73	255
Ohio	First Downs Defense	70	267
Ohio	Fewest Penalties Per Game	69	5.69
Ohio	Fewest Penalty Yards Per Game	92	54.77
Ohio	Time of Possession	113	   27:12
Ohio St.	Stat	Rank	Value
Ohio St.	Total Offense	7	511.9
Ohio St.	Rushing Offense	5	308.6
Ohio St.	Passing Offense	88	203.3
Ohio St.	Team Passing Efficiency	10	158.82
Ohio St.	Scoring Offense	3	45.5
Ohio St.	Total Defense	46	377.4
Ohio St.	Rushing Defense	9	109.4
Ohio St.	Passing Yards Allowed	110	268.0
Ohio St.	Team Passing Efficiency Defense	83	133.98
Ohio St.	Scoring Defense	28	22.6
Ohio St.	Turnover Margin	36	0.36
Ohio St.	3rd Down Conversion Pct	22	0.467
Ohio St.	4th Down Conversion Pct	19	0.636
Ohio St.	3rd Down Conversion Pct Defense	30	0.356
Ohio St.	4th Down Conversion Pct Defense	71	0.542
Ohio St.	Red Zone Offense	4	0.952
Ohio St.	Red Zone Defense	33	0.791
Ohio St.	Net Punting	5	40.84
Ohio St.	Punt Returns	60	8.10
Ohio St.	Kickoff Returns	42	22.69
Ohio St.	First Downs Offense	5	361
Ohio St.	First Downs Defense	91	283
Ohio St.	Fewest Penalties Per Game	47	5.21
Ohio St.	Fewest Penalty Yards Per Game	56	45.57
Ohio St.	Time of Possession	33	   31:24
South Ala.	Stat	Rank	Value
South Ala.	Total Offense	50	425.5
South Ala.	Rushing Offense	60	172.8
South Ala.	Passing Offense	42	252.8
South Ala.	Team Passing Efficiency	57	132.12
South Ala.	Scoring Offense	63	29.4
South Ala.	Total Defense	50	384.3
South Ala.	Rushing Defense	55	159.7
South Ala.	Passing Yards Allowed	56	224.6
South Ala.	Team Passing Efficiency Defense	77	131.99
South Ala.	Scoring Defense	53	25.2
South Ala.	Turnover Margin	31	0.42
South Ala.	3rd Down Conversion Pct	62	0.400
South Ala.	4th Down Conversion Pct	105	0.364
South Ala.	3rd Down Conversion Pct Defense	37	0.364
South Ala.	4th Down Conversion Pct Defense	89	0.579
South Ala.	Red Zone Offense	T-77	0.800
South Ala.	Red Zone Defense	103	0.878
South Ala.	Net Punting	95	35.55
South Ala.	Punt Returns	93	6.12
South Ala.	Kickoff Returns	T-34	23.00
South Ala.	First Downs Offense	68	265
South Ala.	First Downs Defense	24	237
South Ala.	Fewest Penalties Per Game	57	5.33
South Ala.	Fewest Penalty Yards Per Game	57	45.75
South Ala.	Time of Possession	52	   30:19
South Carolina	Stat	Rank	Value
South Carolina	Total Offense	36	452.3
South Carolina	Rushing Offense	32	198.5
South Carolina	Passing Offense	40	253.8
South Carolina	Team Passing Efficiency	11	158.54
South Carolina	Scoring Offense	32	34.1
South Carolina	Total Defense	19	350.0
South Carolina	Rushing Defense	50	153.8
South Carolina	Passing Yards Allowed	12	196.2
South Carolina	Team Passing Efficiency Defense	45	121.60
South Carolina	Scoring Defense	12	20.3
South Carolina	Turnover Margin	8	1.00
South Carolina	3rd Down Conversion Pct	39	0.439
South Carolina	4th Down Conversion Pct	6	0.700
South Carolina	3rd Down Conversion Pct Defense	47	0.373
South Carolina	4th Down Conversion Pct Defense	101	0.619
South Carolina	Red Zone Offense	35	0.865
South Carolina	Red Zone Defense	40	0.804
South Carolina	Net Punting	116	34.09
South Carolina	Punt Returns	112	3.77
South Carolina	Kickoff Returns	92	19.69
South Carolina	First Downs Offense	T-39	291
South Carolina	First Downs Defense	12	228
South Carolina	Fewest Penalties Per Game	55	5.31
South Carolina	Fewest Penalty Yards Per Game	39	41.77
South Carolina	Time of Possession	23	   32:00
Notre Dame	Stat	Rank	Value
Notre Dame	Total Offense	67	406.2
Notre Dame	Rushing Offense	80	151.3
Notre Dame	Passing Offense	39	254.8
Notre Dame	Team Passing Efficiency	56	132.26
Notre Dame	Scoring Offense	74	27.2
Notre Dame	Total Defense	31	366.2
Notre Dame	Rushing Defense	70	168.0
Notre Dame	Passing Yards Allowed	15	198.2
Notre Dame	Team Passing Efficiency Defense	39	120.85
Notre Dame	Scoring Defense	27	22.4
Notre Dame	Turnover Margin	T-61	0.00
Notre Dame	3rd Down Conversion Pct	52	0.420
Notre Dame	4th Down Conversion Pct	102	0.385
Notre Dame	3rd Down Conversion Pct Defense	87	0.419
Notre Dame	4th Down Conversion Pct Defense	T-8	0.316
Notre Dame	Red Zone Offense	77	0.800
Notre Dame	Red Zone Defense	45	0.813
Notre Dame	Net Punting	105	34.69
Notre Dame	Punt Returns	80	7.07
Notre Dame	Kickoff Returns	21	23.76
Notre Dame	First Downs Offense	66	267
Notre Dame	First Downs Defense	T-83	280
Notre Dame	Fewest Penalties Per Game	66	5.62
Notre Dame	Fewest Penalty Yards Per Game	59	46.00
Notre Dame	Time of Possession	83	   29:06
Ole Miss	Stat	Rank	Value
Ole Miss	Total Offense	21	473.3
Ole Miss	Rushing Offense	42	190.0
Ole Miss	Passing Offense	23	283.3
Ole Miss	Team Passing Efficiency	44	137.26
Ole Miss	Scoring Offense	57	30.0
Ole Miss	Total Defense	38	370.5
Ole Miss	Rushing Defense	51	154.9
Ole Miss	Passing Yards Allowed	36	215.5
Ole Miss	Team Passing Efficiency Defense	40	120.93
Ole Miss	Scoring Defense	37	23.7
Ole Miss	Turnover Margin	T-56	0.08
Ole Miss	3rd Down Conversion Pct	27	0.457
Ole Miss	4th Down Conversion Pct	47	0.536
Ole Miss	3rd Down Conversion Pct Defense	68	0.401
Ole Miss	4th Down Conversion Pct Defense	73	0.550
Ole Miss	Red Zone Offense	109	0.739
Ole Miss	Red Zone Defense	85	0.851
Ole Miss	Net Punting	42	37.75
Ole Miss	Punt Returns	81	7.06
Ole Miss	Kickoff Returns	95	19.44
Ole Miss	First Downs Offense	23	317
Ole Miss	First Downs Defense	T-64	266
Ole Miss	Fewest Penalties Per Game	64	5.54
Ole Miss	Fewest Penalty Yards Per Game	36	41.62
Ole Miss	Time of Possession	65	   29:44
Mississippi St.	Stat	Rank	Value
Mississippi St.	Total Offense	42	434.4
Mississippi St.	Rushing Offense	43	189.9
Mississippi St.	Passing Offense	53	244.5
Mississippi St.	Team Passing Efficiency	64	129.45
Mississippi St.	Scoring Offense	70	27.7
Mississippi St.	Total Defense	18	349.3
Mississippi St.	Rushing Defense	37	144.2
Mississippi St.	Passing Yards Allowed	22	205.2
Mississippi St.	Team Passing Efficiency Defense	70	127.69
Mississippi St.	Scoring Defense	33	23.0
Mississippi St.	Turnover Margin	24	0.54
Mississippi St.	3rd Down Conversion Pct	74	0.392
Mississippi St.	4th Down Conversion Pct	82	0.448
Mississippi St.	3rd Down Conversion Pct Defense	28	0.352
Mississippi St.	4th Down Conversion Pct Defense	T-53	0.500
Mississippi St.	Red Zone Offense	T-77	0.800
Mississippi St.	Red Zone Defense	T-80	0.846
Mississippi St.	Net Punting	T-63	36.76
Mississippi St.	Punt Returns	114	3.63
Mississippi St.	Kickoff Returns	60	21.68
Mississippi St.	First Downs Offense	29	305
Mississippi St.	First Downs Defense	T-17	232
Mississippi St.	Fewest Penalties Per Game	37	4.92
Mississippi St.	Fewest Penalty Yards Per Game	26	39.62
Mississippi St.	Time of Possession	9	   33:16
San Diego St.	Stat	Rank	Value
San Diego St.	Total Offense	51	424.9
San Diego St.	Rushing Offense	68	166.6
San Diego St.	Passing Offense	38	258.3
San Diego St.	Team Passing Efficiency	79	124.84
San Diego St.	Scoring Offense	59	29.8
San Diego St.	Total Defense	53	386.2
San Diego St.	Rushing Defense	22	131.4
San Diego St.	Passing Yards Allowed	98	254.8
San Diego St.	Team Passing Efficiency Defense	86	135.35
San Diego St.	Scoring Defense	92	31.7
San Diego St.	Turnover Margin	117	-0.85
San Diego St.	3rd Down Conversion Pct	57	0.408
San Diego St.	4th Down Conversion Pct	100	0.395
San Diego St.	3rd Down Conversion Pct Defense	57	0.387
San Diego St.	4th Down Conversion Pct Defense	42	0.458
San Diego St.	Red Zone Offense	118	0.712
San Diego St.	Red Zone Defense	123	0.953
San Diego St.	Net Punting	82	36.33
San Diego St.	Punt Returns	32	11.16
San Diego St.	Kickoff Returns	71	21.04
San Diego St.	First Downs Offense	65	269
San Diego St.	First Downs Defense	T-64	266
San Diego St.	Fewest Penalties Per Game	100	6.77
San Diego St.	Fewest Penalty Yards Per Game	99	59.08
San Diego St.	Time of Possession	22	   32:02
Kentucky	Stat	Rank	Value
Kentucky	Total Offense	107	341.2
Kentucky	Rushing Offense	85	147.9
Kentucky	Passing Offense	98	193.3
Kentucky	Team Passing Efficiency	75	126.24
Kentucky	Scoring Offense	107	20.5
Kentucky	Total Defense	91	427.2
Kentucky	Rushing Defense	93	197.3
Kentucky	Passing Yards Allowed	64	229.8
Kentucky	Team Passing Efficiency Defense	111	154.55
Kentucky	Scoring Defense	89	31.2
Kentucky	Turnover Margin	T-61	0.00
Kentucky	3rd Down Conversion Pct	115	0.309
Kentucky	4th Down Conversion Pct	25	0.607
Kentucky	3rd Down Conversion Pct Defense	100	0.447
Kentucky	4th Down Conversion Pct Defense	113	0.688
Kentucky	Red Zone Offense	T-77	0.800
Kentucky	Red Zone Defense	42	0.808
Kentucky	Net Punting	70	36.70
Kentucky	Punt Returns	T-91	6.18
Kentucky	Kickoff Returns	66	21.19
Kentucky	First Downs Offense	T-109	212
Kentucky	First Downs Defense	T-45	255
Kentucky	Fewest Penalties Per Game	T-70	5.75
Kentucky	Fewest Penalty Yards Per Game	T-71	49.25
Kentucky	Time of Possession	104	   28:00
Kent St.	Stat	Rank	Value
Kent St.	Total Offense	88	368.9
Kent St.	Rushing Offense	48	182.4
Kent St.	Passing Offense	100	186.5
Kent St.	Team Passing Efficiency	97	117.13
Kent St.	Scoring Offense	104	20.8
Kent St.	Total Defense	70	409.9
Kent St.	Rushing Defense	94	198.8
Kent St.	Passing Yards Allowed	27	211.1
Kent St.	Team Passing Efficiency Defense	82	133.79
Kent St.	Scoring Defense	67	26.9
Kent St.	Turnover Margin	T-86	-0.33
Kent St.	3rd Down Conversion Pct	66	0.395
Kent St.	4th Down Conversion Pct	T-70	0.474
Kent St.	3rd Down Conversion Pct Defense	90	0.424
Kent St.	4th Down Conversion Pct Defense	5	0.308
Kent St.	Red Zone Offense	103	0.765
Kent St.	Red Zone Defense	T-63	0.830
Kent St.	Net Punting	21	39.20
Kent St.	Punt Returns	110	3.88
Kent St.	Kickoff Returns	118	17.42
Kent St.	First Downs Offense	98	227
Kent St.	First Downs Defense	56	259
Kent St.	Fewest Penalties Per Game	84	6.17
Kent St.	Fewest Penalty Yards Per Game	T-87	53.42
Kent St.	Time of Possession	44	   30:37
North Carolina	Stat	Rank	Value
North Carolina	Total Offense	49	425.7
North Carolina	Rushing Offense	84	148.3
North Carolina	Passing Offense	28	277.4
North Carolina	Team Passing Efficiency	31	144.88
North Carolina	Scoring Offense	43	32.7
North Carolina	Total Defense	64	403.2
North Carolina	Rushing Defense	82	182.5
North Carolina	Passing Yards Allowed	50	220.7
North Carolina	Team Passing Efficiency Defense	32	119.06
North Carolina	Scoring Defense	43	24.5
North Carolina	Turnover Margin	T-48	0.15
North Carolina	3rd Down Conversion Pct	56	0.410
North Carolina	4th Down Conversion Pct	T-12	0.667
